userId,rating,timestamp,tmdbId,title,poster,date_published
U83707,3.0,1696760878,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U83707,4.0,1696180874,916738,Nam June Paik: Moon Is the Oldest TV,https://image.tmdb.org/t/p/w500/ceqIRL4BfHguTnlLz00wNlc8uAN.jpg,2023-03-24
U83707,2.0,1695498482,1014255,My Name Is Alfred Hitchcock,https://image.tmdb.org/t/p/w500/Ahea2bm0nKb8HWs50V6gi3azDYy.jpg,2023-07-21
U83863,3.5,1695041673,858082,Ponniyin Selvan: Part II,https://image.tmdb.org/t/p/w500/1fMM5yjLYJNfO3CSQBpfC1kqeIK.jpg,2023-04-28
U83863,3.0,1694097339,937020,Jailer,https://image.tmdb.org/t/p/w500/pTmMxAHqX4vsIDE6HPPxOR0Q6TN.jpg,2023-08-10
U83988,2.5,1696121091,934433,Scream VI,https://image.tmdb.org/t/p/w500/wDWwtvkRRlgTiUr6TyLSMX8FCuZ.jpg,2023-03-08
U83988,3.0,1696121369,605886,To Catch a Killer,https://image.tmdb.org/t/p/w500/mFp3l4lZg1NSEsyxKrdi0rNK8r1.jpg,2023-04-06
U83988,4.0,1696121278,884605,No Hard Feelings,https://image.tmdb.org/t/p/w500/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,2023-06-15
U84136,3.5,1694563927,747188,Asteroid City,https://image.tmdb.org/t/p/w500/hfo7pvL9Fys7rocfL4VOzw9qDEQ.jpg,2023-06-08
U84346,3.5,1693626887,646389,Plane,https://image.tmdb.org/t/p/w500/oJRsTQR47pyjSJCZYpOfbycpNBR.jpg,2023-01-12
U84346,3.0,1693626876,594767,Shazam! Fury of the Gods,https://image.tmdb.org/t/p/w500/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,2023-03-15
U84346,4.5,1693626876,603692,John Wick: Chapter 4,https://image.tmdb.org/t/p/w500/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,2023-03-22
U84346,4.5,1693626889,569094,Spider-Man: Across the Spider-Verse,https://image.tmdb.org/t/p/w500/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31
U84346,3.0,1696043792,976573,Elemental,https://image.tmdb.org/t/p/w500/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023-06-14
U84346,2.5,1694933065,717930,Kandahar,https://image.tmdb.org/t/p/w500/lCanGgsqF4xD2WA5NF8PWeT3IXd.jpg,2023-05-25
U84346,3.5,1693626878,697843,Extraction 2,https://image.tmdb.org/t/p/w500/7gKI9hpEMcZUQpNgKrkDzJpbnNS.jpg,2023-06-09
U84441,3.0,1694216813,898673,Passages,https://image.tmdb.org/t/p/w500/tDqvcUAINV5JSVC1DftsLhFaXsy.jpg,2023-06-28
U84441,4.0,1693920077,666277,Past Lives,https://image.tmdb.org/t/p/w500/rzO71VFu7CpJMfF5TQNMj0d1lSV.jpg,2023-06-02
U84441,3.0,1696709079,605886,To Catch a Killer,https://image.tmdb.org/t/p/w500/mFp3l4lZg1NSEsyxKrdi0rNK8r1.jpg,2023-04-06
U84441,2.5,1693920086,977223,Polite Society,https://image.tmdb.org/t/p/w500/Af1izSvHbGu6JiFTVzgfKxWQOfs.jpg,2023-04-27
U84441,3.5,1694900065,1102776,AKA,https://image.tmdb.org/t/p/w500/exKj9XSFWLajZ6NI60Gxsj1qNuE.jpg,2023-04-28
U84441,0.5,1693847494,298618,The Flash,https://image.tmdb.org/t/p/w500/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,2023-06-13
U84441,1.5,1693920318,872585,Oppenheimer,https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19
U84441,3.0,1694556082,697843,Extraction 2,https://image.tmdb.org/t/p/w500/7gKI9hpEMcZUQpNgKrkDzJpbnNS.jpg,2023-06-09
U84441,1.0,1694818264,635910,The Last Voyage of the Demeter,https://image.tmdb.org/t/p/w500/nrtbv6Cew7qC7k9GsYSf5uSmuKh.jpg,2023-08-09
U84441,3.5,1694981191,959092,Mayhem!,https://image.tmdb.org/t/p/w500/u9035lysUz3ccloQt0SeIp1Mu8a.jpg,2023-06-28
U84441,1.0,1694818126,945729,A Haunting in Venice,https://image.tmdb.org/t/p/w500/l6iwxT0NbVw6QiF08YTIuTnXS82.jpg,2023-09-13
U84441,2.5,1693847484,926393,The Equalizer 3,https://image.tmdb.org/t/p/w500/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg,2023-08-30
U84441,3.5,1694736803,872906,Jawan,https://image.tmdb.org/t/p/w500/ddAHq5R52rZSuTq3nV7AphPo7Ff.jpg,2023-09-07
U84441,3.0,1696062095,670292,The Creator,https://image.tmdb.org/t/p/w500/3dSivDtOuyxLDxPH4v2tcNG1fP7.jpg,2023-09-27
U84441,1.0,1696721073,299054,Expend4bles,https://image.tmdb.org/t/p/w500/iwsMu0ehRPbtaSxqiaUDQB9qMWT.jpg,2023-09-15
U84553,3.5,1694911164,335977,Indiana Jones and the Dial of Destiny,https://image.tmdb.org/t/p/w500/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,2023-06-25
U84561,5.0,1694084595,726759,Tetris,https://image.tmdb.org/t/p/w500/4F2QwCOYHJJjecSvdOjStuVLkpu.jpg,2023-03-15
U84561,5.0,1694084309,872585,Oppenheimer,https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19
U84947,3.5,1696192604,447277,The Little Mermaid,https://image.tmdb.org/t/p/w500/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,2023-05-18
U84947,3.5,1696151980,353577,Love at First Sight,https://image.tmdb.org/t/p/w500/vCMGlarDrcmhclBmnYoH7JUCDuA.jpg,2023-09-15
U84947,2.5,1696152042,1167725,Love Is in the Air,https://image.tmdb.org/t/p/w500/cAn1tvopkqATQ0AfV4LK08ReAvp.jpg,2023-09-28
U85225,2.5,1694971276,335977,Indiana Jones and the Dial of Destiny,https://image.tmdb.org/t/p/w500/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,2023-06-25
U85225,4.0,1696093137,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U85225,4.0,1694979653,736769,They Cloned Tyrone,https://image.tmdb.org/t/p/w500/hnzXoDaK346U4ByfvQenu2DZnTg.jpg,2023-06-14
U85241,3.5,1693716840,447365,Guardians of the Galaxy Vol. 3,https://image.tmdb.org/t/p/w500/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,2023-05-03
U85241,4.5,1693716831,569094,Spider-Man: Across the Spider-Verse,https://image.tmdb.org/t/p/w500/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31
U85241,4.5,1693716846,575264,Mission: Impossible - Dead Reckoning Part One,https://image.tmdb.org/t/p/w500/NNxYkU70HPurnNCSiCjYAmacwm.jpg,2023-07-08
U85417,4.0,1694626364,814776,Bottoms,https://image.tmdb.org/t/p/w500/jeyTQrNEpyE1LZIgVlswYh3sc34.jpg,2023-08-25
U85417,4.0,1694543902,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U85418,4.0,1695662210,980489,Gran Turismo,https://image.tmdb.org/t/p/w500/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,2023-08-09
U85475,2.5,1694872458,976573,Elemental,https://image.tmdb.org/t/p/w500/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023-06-14
U85475,3.5,1694872442,884605,No Hard Feelings,https://image.tmdb.org/t/p/w500/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,2023-06-15
U85475,5.0,1694872613,961323,Nimona,https://image.tmdb.org/t/p/w500/2NQljeavtfl22207D1kxLpa4LS3.jpg,2023-06-23
U85475,5.0,1694872381,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U85475,3.0,1694872400,881209,Happiness for Beginners,https://image.tmdb.org/t/p/w500/rK4jb2t3J98IXjY9O3nc8bX9yqt.jpg,2023-07-23
U85475,1.0,1694872586,956502,Choose Love,https://image.tmdb.org/t/p/w500/eYOZMQY3tggQs6aQCXJdAMqey5z.jpg,2023-08-30
U85569,1.0,1693943921,967585,Alibi.com 2,https://image.tmdb.org/t/p/w500/hiMcN5jpDEeT1ZytPuNwad7XxBE.jpg,2023-02-08
U85681,3.0,1696033024,872585,Oppenheimer,https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19
U85714,4.0,1696897419,986054,Theater Camp,https://image.tmdb.org/t/p/w500/2osbLk1MMt9qjXPKSB2hMcBUyrw.jpg,2023-07-13
U85714,4.5,1696897621,666277,Past Lives,https://image.tmdb.org/t/p/w500/rzO71VFu7CpJMfF5TQNMj0d1lSV.jpg,2023-06-02
U85714,4.5,1696897048,814776,Bottoms,https://image.tmdb.org/t/p/w500/jeyTQrNEpyE1LZIgVlswYh3sc34.jpg,2023-08-25
U85714,3.0,1696897667,298618,The Flash,https://image.tmdb.org/t/p/w500/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,2023-06-13
U85714,3.0,1696897641,976573,Elemental,https://image.tmdb.org/t/p/w500/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023-06-14
U85714,3.0,1696897657,335977,Indiana Jones and the Dial of Destiny,https://image.tmdb.org/t/p/w500/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,2023-06-25
U85714,3.0,1696897540,1008392,The Blackening,https://image.tmdb.org/t/p/w500/ooB4KSRRhp7XYRQUmsi82iFnMNC.jpg,2023-06-15
U85714,4.0,1696897628,747188,Asteroid City,https://image.tmdb.org/t/p/w500/hfo7pvL9Fys7rocfL4VOzw9qDEQ.jpg,2023-06-08
U85714,4.5,1696897348,872585,Oppenheimer,https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19
U85714,3.0,1696897754,985617,Reality,https://image.tmdb.org/t/p/w500/rTEYxSDo9aJTTbM0zuMMLgzJcUJ.jpg,2023-06-02
U85714,3.0,1696898213,864168,Joy Ride,https://image.tmdb.org/t/p/w500/lTZ3r9NBdbrR6NA90v3hFYqd6TC.jpg,2023-06-22
U85714,4.0,1696897683,575264,Mission: Impossible - Dead Reckoning Part One,https://image.tmdb.org/t/p/w500/NNxYkU70HPurnNCSiCjYAmacwm.jpg,2023-07-08
U85714,2.5,1696897649,884605,No Hard Feelings,https://image.tmdb.org/t/p/w500/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,2023-06-15
U85714,2.5,1696897342,709631,Cobweb,https://image.tmdb.org/t/p/w500/2bHCUqQp8CoSVvwPc6sW6TIBXbN.jpg,2023-07-19
U85714,4.0,1696897116,777411,Landscape with Invisible Hand,https://image.tmdb.org/t/p/w500/cnXvfZrj1azU5Rvbb8D7Fz0wkyt.jpg,2023-08-18
U85714,4.0,1696898180,808396,God Is a Bullet,https://image.tmdb.org/t/p/w500/5kiLS9nsSJxDdlYUyYGiSUt8Fi8.jpg,2023-06-22
U85714,4.0,1696897355,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U85714,3.0,1696897196,635910,The Last Voyage of the Demeter,https://image.tmdb.org/t/p/w500/nrtbv6Cew7qC7k9GsYSf5uSmuKh.jpg,2023-08-09
U85714,3.5,1696897140,565770,Blue Beetle,https://image.tmdb.org/t/p/w500/mXLOHHc1Zeuwsl4xYKjKh2280oL.jpg,2023-08-16
U85714,3.5,1696898198,977770,The Lesson,https://image.tmdb.org/t/p/w500/ktB7bt09HRQT701hVS8C23tkN6N.jpg,2023-07-07
U85714,4.0,1696897633,736769,They Cloned Tyrone,https://image.tmdb.org/t/p/w500/hnzXoDaK346U4ByfvQenu2DZnTg.jpg,2023-06-14
U85714,3.0,1696896902,945729,A Haunting in Venice,https://image.tmdb.org/t/p/w500/l6iwxT0NbVw6QiF08YTIuTnXS82.jpg,2023-09-13
U85714,3.0,1696897295,616747,Haunted Mansion,https://image.tmdb.org/t/p/w500/8Im6DknDVxRiGXc5t8rVOJyzuNx.jpg,2023-07-26
U85714,3.0,1696897190,980489,Gran Turismo,https://image.tmdb.org/t/p/w500/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,2023-08-09
U85714,3.0,1696897314,926008,The Beanie Bubble,https://image.tmdb.org/t/p/w500/9YDW8dCrQyRpppK5985hKY1Mc8X.jpg,2023-07-21
U85714,4.0,1696897253,614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,https://image.tmdb.org/t/p/w500/ueO9MYIOHO7M1PiMUeX74uf8fB9.jpg,2023-07-31
U85714,3.5,1696897267,848116,Rocky Aur Rani Kii Prem Kahaani,https://image.tmdb.org/t/p/w500/vTQIqlxUkOuyf2UKhlM2OUaFGKz.jpg,2023-07-28
U85714,3.0,1696897231,615656,Meg 2: The Trench,https://image.tmdb.org/t/p/w500/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,2023-08-02
U85714,4.0,1696897220,1018754,Shortcomings,https://image.tmdb.org/t/p/w500/4yuxNnnH50ut1Aqboa18liaX5SN.jpg,2023-08-04
U85714,4.0,1696897121,1077661,The Adults,https://image.tmdb.org/t/p/w500/iA8HDbXgQE6RIEwqCMBZwPbpfxT.jpg,2023-08-18
U85714,3.0,1696896802,951491,Saw X,https://image.tmdb.org/t/p/w500/u7Lp1Hi8aBS73jv4KRMIv5aK4ax.jpg,2023-09-27
U85714,3.5,1696897172,888710,OMG 2,https://image.tmdb.org/t/p/w500/kApiO3oL6t100aCtkcwEhk2kqgK.jpg,2023-08-11
U85714,2.5,1696898244,899524,Golda,https://image.tmdb.org/t/p/w500/fqOOLq12rOMCTcWzxaJ5VUROxp3.jpg,2023-08-23
U85714,2.5,1696897032,926393,The Equalizer 3,https://image.tmdb.org/t/p/w500/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg,2023-08-30
U85714,3.0,1696896954,979287,Nandor Fodor and the Talking Mongoose,https://image.tmdb.org/t/p/w500/pnvmMHuMrdWkSC3Y1PtIxOXILNQ.jpg,2023-09-01
U85714,3.0,1696896945,968051,The Nun II,https://image.tmdb.org/t/p/w500/5gzzkR7y3hnY8AD1wXjCnVlHba5.jpg,2023-09-06
U85714,3.5,1696896932,872906,Jawan,https://image.tmdb.org/t/p/w500/ddAHq5R52rZSuTq3nV7AphPo7Ff.jpg,2023-09-07
U85714,3.5,1696897212,1121612,No More Bets,https://image.tmdb.org/t/p/w500/3GPgQAzJRmbsrd3UvnkBJikefzp.jpg,2023-08-05
U85714,3.5,1696896770,670292,The Creator,https://image.tmdb.org/t/p/w500/3dSivDtOuyxLDxPH4v2tcNG1fP7.jpg,2023-09-27
U85714,3.0,1696896865,792293,Dumb Money,https://image.tmdb.org/t/p/w500/e9u7luSxFKOZgPTB9XHFnPArGdP.jpg,2023-09-15
U85714,3.0,1696896668,744857,When Evil Lurks,https://image.tmdb.org/t/p/w500/iQ7G9LhP7NRRIUM4Vlai3eOxBAc.jpg,2023-10-05
U85714,2.5,1696896895,958006,The Kill Room,https://image.tmdb.org/t/p/w500/qKpdy7N6zX05eisopvvviiTwPxb.jpg,2023-09-14
U85714,4.0,1696896641,944952,The Royal Hotel,https://image.tmdb.org/t/p/w500/oJwb2PV1LGxDp6Q3lynrjADxOIv.jpg,2023-10-06
U85714,3.5,1696896626,503417,She Came to Me,https://image.tmdb.org/t/p/w500/2lG18RqCK8qTk7R5jA1L7ZRMWXu.jpg,2023-10-06
U85780,4.0,1696960140,447365,Guardians of the Galaxy Vol. 3,https://image.tmdb.org/t/p/w500/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,2023-05-03
U85780,4.5,1696959920,569094,Spider-Man: Across the Spider-Verse,https://image.tmdb.org/t/p/w500/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31
U85780,4.0,1696959912,872585,Oppenheimer,https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19
U85950,4.0,1696891462,516806,Last Sentinel,https://image.tmdb.org/t/p/w500/pD1o9B0ibENdNroYrBCQemG2jnr.jpg,2023-03-17
U85950,4.0,1696708176,926393,The Equalizer 3,https://image.tmdb.org/t/p/w500/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg,2023-08-30
U85953,4.5,1696126566,569094,Spider-Man: Across the Spider-Verse,https://image.tmdb.org/t/p/w500/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31
U85993,5.0,1695578857,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U86402,2.5,1697096921,747188,Asteroid City,https://image.tmdb.org/t/p/w500/hfo7pvL9Fys7rocfL4VOzw9qDEQ.jpg,2023-06-08
U86418,1.5,1694740449,700391,65,https://image.tmdb.org/t/p/w500/rzRb63TldOKdKydCvWJM8B6EkPM.jpg,2023-03-02
U86418,0.5,1696137670,1088163,Bert Kreischer: Razzle Dazzle,https://image.tmdb.org/t/p/w500/4jIKENHrHUxFZPSN352UznKv9GA.jpg,2023-03-14
U86418,2.0,1694740453,502356,The Super Mario Bros. Movie,https://image.tmdb.org/t/p/w500/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023-04-05
U86418,0.5,1696137671,1093247,John Mulaney: Baby J,https://image.tmdb.org/t/p/w500/68IvnpczS3snky0W6K7SpxIGZLp.jpg,2023-04-25
U86418,2.5,1694063602,335977,Indiana Jones and the Dial of Destiny,https://image.tmdb.org/t/p/w500/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,2023-06-25
U86418,0.5,1696137668,1139984,Tom Segura: Sledgehammer,https://image.tmdb.org/t/p/w500/3wR5LdJZecmyjXO0OZ4pvhRn5kd.jpg,2023-07-04
U86418,2.0,1694740453,614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,https://image.tmdb.org/t/p/w500/ueO9MYIOHO7M1PiMUeX74uf8fB9.jpg,2023-07-31
U86418,2.0,1694063606,615656,Meg 2: The Trench,https://image.tmdb.org/t/p/w500/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,2023-08-02
U86671,4.0,1695506354,569094,Spider-Man: Across the Spider-Verse,https://image.tmdb.org/t/p/w500/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31
U86694,4.0,1694978328,594767,Shazam! Fury of the Gods,https://image.tmdb.org/t/p/w500/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,2023-03-15
U86775,3.0,1695259510,447365,Guardians of the Galaxy Vol. 3,https://image.tmdb.org/t/p/w500/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,2023-05-03
U86877,4.0,1696027251,569094,Spider-Man: Across the Spider-Verse,https://image.tmdb.org/t/p/w500/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31
U86877,2.5,1697066411,1030987,Sympathy for the Devil,https://image.tmdb.org/t/p/w500/afGdVMa80LMs6ibLP22CwM5uI4e.jpg,2023-07-20
U86921,5.0,1697110408,961323,Nimona,https://image.tmdb.org/t/p/w500/2NQljeavtfl22207D1kxLpa4LS3.jpg,2023-06-23
U86924,5.0,1693871610,569094,Spider-Man: Across the Spider-Verse,https://image.tmdb.org/t/p/w500/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31
U87002,5.0,1693859616,961323,Nimona,https://image.tmdb.org/t/p/w500/2NQljeavtfl22207D1kxLpa4LS3.jpg,2023-06-23
U87061,2.0,1696656540,983282,The Artifice Girl,https://image.tmdb.org/t/p/w500/A3qrVjsBd4IZ3QWHMs2x1dwRxuX.jpg,2023-04-27
U87061,1.0,1695205610,747188,Asteroid City,https://image.tmdb.org/t/p/w500/hfo7pvL9Fys7rocfL4VOzw9qDEQ.jpg,2023-06-08
U87150,2.5,1695958182,649609,Renfield,https://image.tmdb.org/t/p/w500/jG83l0tDwoQj3hBAioIsJ5rTPHw.jpg,2023-04-07
U87150,2.0,1696728517,805320,Bird Box Barcelona,https://image.tmdb.org/t/p/w500/iTGBHdL12QEpLyRVlykDuiYxzAG.jpg,2023-07-14
U87150,2.0,1696563329,1151534,Nowhere,https://image.tmdb.org/t/p/w500/8uvCXfpaU1VveV5w9h05OxN0zdN.jpg,2023-09-29
U87222,3.5,1693616043,976573,Elemental,https://image.tmdb.org/t/p/w500/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023-06-14
U87222,3.0,1696094552,335977,Indiana Jones and the Dial of Destiny,https://image.tmdb.org/t/p/w500/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,2023-06-25
U87222,4.0,1695229023,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U87329,2.0,1694811765,603692,John Wick: Chapter 4,https://image.tmdb.org/t/p/w500/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,2023-03-22
U87329,4.0,1693615569,814776,Bottoms,https://image.tmdb.org/t/p/w500/jeyTQrNEpyE1LZIgVlswYh3sc34.jpg,2023-08-25
U87329,1.5,1694811875,502356,The Super Mario Bros. Movie,https://image.tmdb.org/t/p/w500/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023-04-05
U87329,3.5,1694811970,977223,Polite Society,https://image.tmdb.org/t/p/w500/Af1izSvHbGu6JiFTVzgfKxWQOfs.jpg,2023-04-27
U87329,4.0,1693616125,961323,Nimona,https://image.tmdb.org/t/p/w500/2NQljeavtfl22207D1kxLpa4LS3.jpg,2023-06-23
U87606,4.0,1695445055,1086022,299 Queen Street West,https://image.tmdb.org/t/p/w500/vmnfoxJDx08KNnkiDUaOOofZaqb.jpg,2023-03-13
U87956,1.0,1696660775,713704,Evil Dead Rise,https://image.tmdb.org/t/p/w500/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,2023-04-12
U87956,3.0,1694636469,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U87956,2.0,1693635162,635910,The Last Voyage of the Demeter,https://image.tmdb.org/t/p/w500/nrtbv6Cew7qC7k9GsYSf5uSmuKh.jpg,2023-08-09
U87956,1.0,1695256398,565770,Blue Beetle,https://image.tmdb.org/t/p/w500/mXLOHHc1Zeuwsl4xYKjKh2280oL.jpg,2023-08-16
U87956,2.0,1693683826,615656,Meg 2: The Trench,https://image.tmdb.org/t/p/w500/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,2023-08-02
U87956,1.5,1695881728,820609,No One Will Save You,https://image.tmdb.org/t/p/w500/ehGIDAMaYy6Eg0o8ga0oqflDjqW.jpg,2023-09-22
U87997,1.5,1697126456,926393,The Equalizer 3,https://image.tmdb.org/t/p/w500/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg,2023-08-30
U88112,4.0,1695652493,493529,Dungeons & Dragons: Honor Among Thieves,https://image.tmdb.org/t/p/w500/v7UF7ypAqjsFZFdjksjQ7IUpXdn.jpg,2023-03-23
U88112,2.5,1695652533,713704,Evil Dead Rise,https://image.tmdb.org/t/p/w500/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,2023-04-12
U88112,5.0,1695652466,872585,Oppenheimer,https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19
U88112,3.5,1695998866,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U88544,2.0,1694287841,594767,Shazam! Fury of the Gods,https://image.tmdb.org/t/p/w500/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,2023-03-15
U88544,5.0,1694287394,976573,Elemental,https://image.tmdb.org/t/p/w500/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023-06-14
U88809,4.5,1695499962,666277,Past Lives,https://image.tmdb.org/t/p/w500/rzO71VFu7CpJMfF5TQNMj0d1lSV.jpg,2023-06-02
U88809,4.0,1693877224,964980,Air,https://image.tmdb.org/t/p/w500/76AKQPdH3M8cvsFR9K8JsOzVlY5.jpg,2023-04-05
U88809,3.0,1694128668,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U88812,4.5,1694537499,1050035,Monster,https://image.tmdb.org/t/p/w500/kvUJUyUGOhEoiWWNH04IXoExPE2.jpg,2023-06-02
U88812,3.0,1695193789,945729,A Haunting in Venice,https://image.tmdb.org/t/p/w500/l6iwxT0NbVw6QiF08YTIuTnXS82.jpg,2023-09-13
U88832,5.0,1694068009,872585,Oppenheimer,https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19
U88832,4.5,1694068352,575264,Mission: Impossible - Dead Reckoning Part One,https://image.tmdb.org/t/p/w500/NNxYkU70HPurnNCSiCjYAmacwm.jpg,2023-07-08
U88832,5.0,1694068354,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U89080,3.0,1694095511,649609,Renfield,https://image.tmdb.org/t/p/w500/jG83l0tDwoQj3hBAioIsJ5rTPHw.jpg,2023-04-07
U89193,3.5,1695230243,768362,Missing,https://image.tmdb.org/t/p/w500/wEOUYSU5Uf8J7152PT6jdb5233Y.jpg,2023-01-19
U89193,3.0,1695665107,932430,Prom Pact,https://image.tmdb.org/t/p/w500/zVgRfuBvsFTU4mFvDt1Qlqo1CRo.jpg,2023-03-30
U89193,3.5,1695411700,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U89193,4.0,1694113611,1091044,Waiting for Dali,https://image.tmdb.org/t/p/w500/xCZDZoISm5Xp89CGA87IK6REdDD.jpg,2023-06-15
U89200,4.5,1695831300,872585,Oppenheimer,https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19
U89287,3.5,1694114511,872585,Oppenheimer,https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19
U89940,1.0,1694125966,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U90026,2.5,1696278198,814776,Bottoms,https://image.tmdb.org/t/p/w500/jeyTQrNEpyE1LZIgVlswYh3sc34.jpg,2023-08-25
U90026,3.0,1696278328,335977,Indiana Jones and the Dial of Destiny,https://image.tmdb.org/t/p/w500/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,2023-06-25
U90026,4.0,1696278212,346698,Barbie,https://image.tmdb.org/t/p/w500/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19
U90040,2.5,1695169856,804150,Cocaine Bear,https://image.tmdb.org/t/p/w500/gOnmaxHo0412UVr1QM5Nekv1xPi.jpg,2023-02-22
U90040,4.0,1695090743,569094,Spider-Man: Across the Spider-Verse,https://image.tmdb.org/t/p/w500/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,2023-05-31
U90040,4.0,1695090781,298618,The Flash,https://image.tmdb.org/t/p/w500/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,2023-06-13
